Program,buy_date,cohort_start_date,cohort_name,day_sale,week_sale,month_sale,year_sale,day_start,week_start,month_start,year_start,days_to_start,week_dif,month_dif,null_month,one_month,two_month,three_month,four_month,five_month,six_month,seven_month,eigth_month
FS,7/11/2023,6/05/2024,spain-fs-pt-70,7,45,11,2023,6,19,5,2024,181,25,6,0,0,0,0,0,0,0,0,1
FS,30/11/2023,3/06/2024,spain-fs-pt-74,30,48,11,2023,3,23,6,2024,186,26,6,0,0,0,0,0,0,0,0,1
FS,6/11/2023,3/06/2024,spain-fs-pt-74,6,45,11,2023,3,23,6,2024,210,30,7,0,0,0,0,0,0,0,0,1
DS,3/11/2023,8/07/2024,spain-ds-pt-9,3,44,11,2023,8,28,7,2024,248,35,8,0,0,0,0,0,0,0,0,1
FS,29/12/2023,22/01/2024,spain-fs-pt-60,29,52,12,2023,22,4,1,2024,24,3,0,0,0,0,1,0,0,0,0,0
DS,29/12/2023,29/01/2024,spain-ds-pt-5,29,52,12,2023,29,5,1,2024,31,4,1,0,0,0,0,1,0,0,0,0
DS,28/12/2023,29/01/2024,spain-ds-pt-5,28,52,12,2023,29,5,1,2024,32,4,1,0,0,0,0,1,0,0,0,0
FS,12/12/2023,15/01/2024,spain-fs-pt-58,12,50,12,2023,15,3,1,2024,34,4,1,0,0,0,0,1,0,0,0,0
FS,18/12/2023,22/01/2024,spain-fs-pt-60,18,51,12,2023,22,4,1,2024,35,5,1,0,0,0,0,0,1,0,0,0
FS,14/12/2023,22/01/2024,spain-fs-pt-60,14,50,12,2023,22,4,1,2024,39,5,1,0,0,0,0,0,1,0,0,0
FS,29/12/2023,12/02/2024,spain-fs-pt-62,29,52,12,2023,12,7,2,2024,45,6,1,0,0,0,0,0,0,1,0,0
FS,21/12/2023,5/02/2024,spain-fs-pt-61,21,51,12,2023,5,6,2,2024,46,6,1,0,0,0,0,0,0,1,0,0
FS,21/12/2023,5/02/2024,spain-fs-pt-61,21,51,12,2023,5,6,2,2024,46,6,1,0,0,0,0,0,0,1,0,0
FS,27/12/2023,12/02/2024,spain-fs-pt-62,27,52,12,2023,12,7,2,2024,47,6,1,0,0,0,0,0,0,1,0,0
FS,5/12/2023,22/01/2024,spain-fs-pt-60,5,49,12,2023,22,4,1,2024,48,6,1,0,0,0,0,0,0,1,0,0
FS,5/12/2023,22/01/2024,spain-fs-pt-60,5,49,12,2023,22,4,1,2024,48,6,1,0,0,0,0,0,0,1,0,0
FS,4/12/2023,22/01/2024,spain-fs-pt-60,4,49,12,2023,22,4,1,2024,49,7,1,0,0,0,0,0,0,0,1,0
FS,18/12/2023,5/02/2024,spain-fs-pt-61,18,51,12,2023,5,6,2,2024,49,7,1,0,0,0,0,0,0,0,1,0
FS,11/12/2023,5/02/2024,spain-fs-pt-61,11,50,12,2023,5,6,2,2024,56,8,1,0,0,0,0,0,0,0,0,1
FS,11/12/2023,5/02/2024,spain-fs-pt-61,11,50,12,2023,5,6,2,2024,56,8,1,0,0,0,0,0,0,0,0,1
FS,15/12/2023,12/02/2024,spain-fs-pt-62,15,50,12,2023,12,7,2,2024,59,8,1,0,0,0,0,0,0,0,0,1
FS,4/12/2023,5/02/2024,spain-fs-pt-61,4,49,12,2023,5,6,2,2024,63,9,2,0,0,0,0,0,0,0,0,1
FS,31/12/2023,4/03/2024,spain-fs-pt-64,31,53,12,2023,4,10,3,2024,64,9,2,0,0,0,0,0,0,0,0,1
FS,27/12/2023,4/03/2024,spain-fs-pt-64,27,52,12,2023,4,10,3,2024,68,9,2,0,0,0,0,0,0,0,0,1
FS,13/12/2023,27/02/2024,spain-fs-pt-63,13,50,12,2023,27,9,2,2024,76,10,2,0,0,0,0,0,0,0,0,1
FS,19/12/2023,4/03/2024,spain-fs-pt-65,19,51,12,2023,4,10,3,2024,76,10,2,0,0,0,0,0,0,0,0,1
FS,12/12/2023,27/02/2024,spain-fs-pt-63,12,50,12,2023,27,9,2,2024,77,11,2,0,0,0,0,0,0,0,0,1
FS,18/12/2023,4/03/2024,spain-fs-pt-64,18,51,12,2023,4,10,3,2024,77,11,2,0,0,0,0,0,0,0,0,1
DS,1/12/2023,19/02/2024,spain-ds-pt-6,1,48,12,2023,19,8,2,2024,80,11,2,0,0,0,0,0,0,0,0,1
FS,12/12/2023,4/03/2024,spain-fs-pt-64,12,50,12,2023,4,10,3,2024,83,11,2,0,0,0,0,0,0,0,0,1
FS,2/12/2023,4/03/2024,spain-fs-pt-64,2,48,12,2023,4,10,3,2024,93,13,3,0,0,0,0,0,0,0,0,1
DS,11/12/2023,1/04/2024,spain-ds-pt-7,11,50,12,2023,1,14,4,2024,112,16,3,0,0,0,0,0,0,0,0,1
FS,18/12/2023,15/04/2024,spain-fs-pt-67,18,51,12,2023,15,16,4,2024,119,17,3,0,0,0,0,0,0,0,0,1
FS,7/12/2023,13/05/2024,spain-fs-pt-71,7,49,12,2023,13,20,5,2024,158,22,5,0,0,0,0,0,0,0,0,1
DS,30/12/2023,8/07/2024,spain-ds-pt-9,30,52,12,2023,8,28,7,2024,191,27,6,0,0,0,0,0,0,0,0,1
FS,21/12/2023,29/10/2024,spain-fs-pt-91,21,51,12,2023,29,44,10,2024,313,44,10,0,0,0,0,0,0,0,0,1
